userName,taskNumber,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,objectName,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,button,side,status
MattH,0,13.97532,-0.4753704,1.702149,0.6368294,-0.4446455,1.211634,0.8785222,-0.3303353,1.218753,0.8316023,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,14.09202,-0.4742498,1.704841,0.6385041,-0.4438106,1.204304,0.8789101,-0.3299353,1.21487,0.8348206,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,14.21539,-0.4734267,1.703967,0.6398599,-0.4430792,1.206037,0.880221,-0.3350201,1.214777,0.8348699,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,14.33037,-0.4727293,1.703362,0.6416151,-0.4443826,1.206133,0.8849386,-0.3336583,1.213035,0.8376662,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,14.44366,-0.4707555,1.704706,0.6440188,-0.4450411,1.208478,0.8859918,-0.3325761,1.213504,0.8369751,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,14.55609,-0.469374,1.702231,0.6452991,-0.4474446,1.208644,0.8864738,-0.3329401,1.212575,0.8359343,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,14.67042,-0.4693289,1.703455,0.643611,-0.4477346,1.209605,0.8863448,-0.3341141,1.21196,0.8341092,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,14.78134,-0.4706248,1.704497,0.6403441,-0.448893,1.213793,0.8870603,-0.3334185,1.214616,0.8316512,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,14.89359,-0.4720815,1.707754,0.6353176,-0.4510087,1.216397,0.8853688,-0.3303921,1.217756,0.8272041,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,15.00117,-0.4724755,1.710798,0.6280528,-0.4486204,1.21741,0.8800319,-0.3294824,1.216223,0.8244741,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,15.17208,-0.4732317,1.712506,0.6207026,-0.447052,1.219745,0.8766104,-0.3299873,1.219449,0.8214493,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,15.29353,-0.478927,1.716914,0.6119922,-0.4468306,1.22051,0.8605106,-0.3264567,1.225941,0.8154382,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,15.40425,-0.4810919,1.721036,0.6103278,-0.4491084,1.227877,0.8562561,-0.3243993,1.22701,0.8119783,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,15.515,-0.4805445,1.721389,0.6123995,-0.4502442,1.241063,0.8598402,-0.3224233,1.224126,0.8098396,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,15.62767,-0.4796888,1.720187,0.617054,-0.4538437,1.245093,0.8701934,-0.319324,1.221782,0.8099265,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,15.75059,-0.4802894,1.720365,0.6208851,-0.4502674,1.241394,0.8676074,-0.3202496,1.222598,0.8141607,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,15.87421,-0.4785939,1.720256,0.625108,-0.4541699,1.233625,0.8737552,-0.3219196,1.222044,0.8196158,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,15.99674,-0.4763663,1.718103,0.6332618,-0.4558384,1.232449,0.8776621,-0.3250937,1.219623,0.8238353,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,16.1196,-0.4768149,1.715518,0.6410021,-0.45684,1.231489,0.8787621,-0.3287847,1.218587,0.8283867,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,16.27793,-0.4762906,1.715611,0.6444687,-0.4604818,1.228289,0.8831778,-0.3309548,1.216695,0.8328354,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,16.39706,-0.473653,1.715605,0.6475654,-0.4594238,1.229078,0.8854102,-0.3302031,1.217282,0.8357766,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,16.51359,-0.4716941,1.71492,0.6496671,-0.4559011,1.22919,0.8859754,-0.3287069,1.217405,0.837606,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,16.62147,-0.4698119,1.713739,0.6513586,-0.4535999,1.228505,0.8871759,-0.3266509,1.216384,0.8391392,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,16.74513,-0.4696231,1.714763,0.6505971,-0.4518226,1.229997,0.8892279,-0.3240733,1.21789,0.8410228,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,16.85641,-0.4696421,1.715271,0.6493398,-0.4508686,1.232239,0.8922788,-0.3225392,1.218901,0.8427902,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,16.96655,-0.4687772,1.714699,0.649244,-0.4498882,1.233816,0.8928782,-0.3219137,1.220549,0.842772,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
