name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,186.1329,,-0.5255765,1.645289,0.4949937,-0.6957037,0.9377671,0.6891155,-0.4475704,1.556109,0.5782983,0,
Leonard,task1,187.1474,,-0.5298193,1.6508,0.4749098,-0.7029615,0.9401375,0.6807898,-0.4306445,1.552141,0.645566,0,
Leonard,task1,188.1623,,-0.4770788,1.662033,0.4580357,-0.6034235,0.9287854,0.6700541,-0.3647348,1.544788,0.5199469,0,
Leonard,task1,189.1808,,-0.4555224,1.663238,0.4399354,-0.5237613,0.9241284,0.6572239,-0.01531965,1.427977,0.5830927,0,
Leonard,task1,190.1978,,-0.5842425,1.657885,0.4643003,-0.6425247,0.9044372,0.6780768,0.06562853,1.532525,0.6250098,0,
Leonard,task1,191.2116,,-0.4899922,1.652757,0.5783951,-0.4954073,0.9212697,0.856696,0.06884778,1.51872,0.6093703,0,
Leonard,task1,192.2305,,-0.5562117,1.653697,0.6173702,-0.4851021,0.9310619,0.9073913,0.02226782,1.485836,0.578522,0,
Leonard,task1,193.2495,,-0.570568,1.653898,0.6269369,-0.4727697,0.9278297,0.9100762,0.002189338,1.501203,0.5681161,0,
Leonard,task1,194.261,,-0.5438263,1.660227,0.6359665,-0.4749194,0.9263226,0.9170282,0.03083974,1.495385,0.6221933,0,
Leonard,task1,195.2778,,-0.5216434,1.664613,0.6361658,-0.4648902,0.927712,0.9119509,0.06345409,1.55475,0.6290496,0,
Leonard,task1,196.2936,,-0.4746293,1.656218,0.6274816,-0.467349,0.923175,0.8934495,0.01699454,1.33553,0.6080096,0,
Leonard,task1,197.313,,-0.3739757,1.648812,0.5547961,-0.4042283,0.9196835,0.8421057,0.1191456,1.372909,0.6158441,0,
Leonard,task1,198.3293,,-0.3008946,1.620558,0.5148182,-0.2225161,1.053958,0.7613571,0.04544145,1.274912,0.6112419,0,
Leonard,task1,199.3454,,-0.3156556,1.605599,0.5493534,-0.2401256,1.159558,0.8451748,-0.08195952,1.10394,0.6376815,0,
Leonard,task1,200.3595,,-0.309236,1.610497,0.5411292,-0.2300878,1.239741,0.8545055,-0.0812459,1.102621,0.6408358,0,
Leonard,task1,201.3763,,-0.3210254,1.611291,0.5329994,-0.2360535,1.240374,0.8502011,-0.08743113,1.104939,0.6372238,0,
Leonard,task1,202.3929,,-0.3128121,1.609186,0.531419,-0.2443699,1.187586,0.8220561,-0.08893365,1.117807,0.6414205,0,
Leonard,task1,203.409,,-0.3184178,1.604619,0.5334014,-0.2607042,1.207742,0.7890167,-0.186782,1.150454,0.7482195,0,
Leonard,task1,204.4261,,-0.3221281,1.604486,0.537593,-0.2596686,1.235419,0.7717881,-0.2023348,1.133963,0.7412603,0,
Leonard,task1,205.4424,,-0.3332214,1.607439,0.5207852,-0.2536493,1.241704,0.7555982,-0.2025952,1.134156,0.7279752,0,
Leonard,task1,206.4595,,-0.324027,1.613715,0.503773,-0.2571227,1.235511,0.7538055,-0.2070588,1.128486,0.7268402,0,
Leonard,task1,207.4761,,-0.3548897,1.608451,0.530382,-0.2743799,1.175372,0.7980258,-0.1608799,1.107779,0.7028726,0,
Leonard,task1,208.491,,-0.3586165,1.607695,0.5199746,-0.2705943,1.154306,0.8048385,-0.1604865,1.09863,0.6991418,0,
Leonard,task1,209.5076,,-0.3547309,1.61464,0.5092925,-0.2886992,1.118582,0.8049474,-0.1712271,1.089585,0.6961636,0,
Leonard,task1,210.5257,,-0.3140542,1.623023,0.4909315,-0.2958298,1.057821,0.7636599,-0.1196464,1.082142,0.661679,0,
Leonard,task1,211.5413,,-0.3059192,1.624486,0.48488,-0.2829245,1.024773,0.7574074,-0.103983,1.058974,0.6615344,0,
Leonard,task1,212.5585,,-0.310445,1.637918,0.6055246,-0.3294914,0.9423496,0.6984797,-0.1232416,0.6997018,0.4733329,0,
Leonard,task1,213.5757,,-0.6349844,1.670748,0.562144,-0.8319631,0.7020321,0.5989152,-0.3527328,0.7223638,0.5299591,0,
Leonard,task1,214.5914,,-0.6755881,1.666191,0.5446746,-0.9104433,0.6979837,0.494135,-0.4851418,0.7291397,0.6852126,0,
Leonard,task1,215.6086,,-0.6417501,1.653933,0.5812474,-0.7569225,1.00352,0.7750642,-0.5365235,0.95156,0.8106489,0,
Leonard,task1,216.6256,,-0.8256395,1.637367,0.5469735,-0.9902333,0.9902067,0.7631866,-0.8037201,1.034863,0.7061811,0,
Leonard,task1,217.6399,,-0.6474353,1.662688,0.67765,-0.8288733,1.282164,0.8346356,-0.6142818,1.071443,0.8754746,0,
Leonard,task1,218.658,,-0.6905144,1.653535,0.7798443,-0.8340578,1.350542,0.9908727,-0.6030607,1.083677,0.9613549,0,
Leonard,task1,219.6721,,-0.7117804,1.648299,0.7893269,-0.8426189,1.332835,1.031139,-0.6052696,1.079659,0.9700797,0,
Leonard,task1,220.6899,,-0.7332607,1.623178,0.7661742,-0.9640315,0.7563721,0.9004145,-0.5729286,0.843602,0.9044814,0,
Leonard,task1,221.706,,-0.7224993,1.642633,0.7657354,-0.8452117,1.347469,1.008541,-0.5804231,1.02047,0.9255934,0,
Leonard,task1,222.7232,,-0.6999444,1.651417,0.7902082,-0.8363863,1.359212,0.9593517,-0.4734694,1.098122,1.139998,0,
Leonard,task1,223.7379,,-0.6146455,1.641537,0.7151796,-0.7341906,1.30336,0.8829172,-0.4931476,0.9201565,0.8758393,0,
Leonard,task1,224.7557,,-0.5838083,1.638575,0.6978151,-0.7436976,1.293894,0.8813781,-0.5094782,0.9805631,0.890507,0,
Leonard,task1,225.771,,-0.687802,1.645869,0.7711538,-0.9063529,1.306894,0.9397717,-0.5975477,0.9776798,0.9467071,0,
Leonard,task1,226.7884,,-0.8618514,1.646351,0.8245256,-1.151776,1.289687,0.9166231,-0.7670782,0.9690154,0.9912452,0,
Leonard,task1,227.8061,,-1.029604,1.630032,0.8288823,-1.238909,1.147326,0.9367283,-1.0215,1.005569,1.013786,0,
Leonard,task1,228.8213,,-1.052135,1.637417,0.9939006,-1.437177,1.191265,1.076434,-1.097799,1.023427,1.157226,0,
Leonard,task1,229.8382,,-1.173624,1.626538,1.074035,-1.535016,1.175271,1.164643,-1.156794,0.9842918,1.230888,0,
Leonard,task1,230.8537,,-1.315319,1.630522,1.143159,-1.549994,1.164053,1.329763,-1.21518,0.9860121,1.27106,0,
Leonard,task1,231.8712,,-1.427143,1.63158,1.186643,-1.465303,1.182904,1.513924,-1.23161,0.9807994,1.277789,0,
Leonard,task1,232.8864,,-1.583586,1.61444,1.263522,-1.435716,1.140388,1.487938,-1.281859,0.9919691,1.220917,0,
Leonard,task1,233.9041,,-1.64835,1.610787,1.255576,-1.476462,1.12325,1.514808,-1.339076,0.9954677,1.228643,0,
Leonard,task1,234.9191,,-1.582656,1.613572,1.215007,-1.474604,1.114853,1.495075,-1.189015,1.024308,1.060239,0,
Leonard,task1,235.9372,,-1.538018,1.63198,1.130396,-1.415239,1.090492,1.412783,-1.186692,1.09959,0.9880683,0,
Leonard,task1,236.9533,,-1.465797,1.645855,1.015305,-1.29084,1.091311,1.239977,-1.154665,1.093077,0.9059072,0,
Leonard,task1,237.9692,,-1.390915,1.651408,0.9990551,-1.24866,1.092649,1.206511,-1.111197,1.076971,0.92746,0,
Leonard,task1,238.9849,,-1.191157,1.639839,0.8862347,-1.033367,1.046094,1.023343,-1.039457,0.9676988,0.7308622,0,
Leonard,task1,240.0016,,-0.8944498,1.615325,1.024987,-0.7923977,0.9615647,1.205707,-0.8095548,0.9304367,0.9204647,0,
Leonard,task1,241.0183,,-0.8228194,1.598766,0.8827198,-0.8084247,0.9705039,1.166639,-0.7137564,0.8919139,0.8560469,0,
Leonard,task1,242.0343,,-0.6560667,1.607829,0.9754059,-0.6320211,0.9085759,1.192573,-0.5563393,0.8877828,0.9269893,0,
Leonard,task1,243.0507,,-0.4536329,1.593415,0.8347214,-0.6416465,0.9434098,1.069729,-0.3255255,0.8044679,0.9207988,0,
Leonard,task1,244.0671,,-0.4779524,1.601945,0.8247267,-0.5295321,1.061727,1.089216,-0.2902396,0.6576127,0.7313705,0,
Leonard,task1,245.0837,,-0.4528391,1.626197,0.7657194,-0.4323348,1.029509,1.027782,-0.3416652,0.669126,0.7032658,0,
Leonard,task1,246.1002,,-0.3802289,1.626572,0.7749121,-0.3835634,1.009022,1.019157,0.01865697,1.278382,0.7168525,0,
Leonard,task1,247.117,,-0.2895125,1.641332,0.9594129,-0.2844467,1.040891,1.205184,0.0191825,1.382342,0.9889916,0,
Leonard,task1,248.1329,,-0.1794354,1.622136,0.924243,-0.2161311,1.037956,1.19545,0.01873189,1.499546,1.1134,0,
Leonard,task1,249.1491,,-0.1674245,1.615078,0.928241,-0.208227,1.027589,1.203798,0.003860354,1.507449,1.11933,0,
Leonard,task1,250.167,,-0.1673673,1.61356,0.9229903,-0.2063602,1.025594,1.203983,0.0006099343,1.507257,1.117113,0,
Leonard,task1,251.1826,,-0.1756628,1.613039,0.9235855,-0.2059133,1.021896,1.203017,-0.004069805,1.507176,1.114237,0,
Leonard,task1,252.1999,,-0.226538,1.601444,0.9639693,-0.1969671,1.088189,1.202359,0.01073146,1.327829,1.072873,0,
Leonard,task1,253.2157,,-0.3076504,1.60329,0.9861273,-0.2342442,1.099406,1.20425,-0.08790237,1.210482,1.013678,0,
Leonard,task1,254.2318,,-0.3714584,1.607684,0.9634211,-0.2973844,1.09648,1.178701,-0.1425427,1.180519,0.9705063,0,
Leonard,task1,255.2493,,-0.3249179,1.625589,0.7017618,-0.3599265,1.112872,0.9855636,-0.2076394,1.112407,0.8009041,0,
Leonard,task1,256.265,,-0.6904913,1.639787,0.7183287,-0.838115,1.143068,0.818729,-0.6309525,1.082878,0.9223477,0,
Leonard,task1,257.282,,-0.4499658,1.662703,0.7764205,-0.7039983,1.209123,1.02403,-0.3351015,1.257609,0.8218134,0,
Leonard,task1,258.2987,,-0.6219466,1.685686,0.8978998,-0.6601177,1.035694,1.126179,-0.4552301,1.232147,1.022707,0,
Leonard,task1,259.3141,,-0.7010181,1.675213,0.9243687,-0.7645109,0.9494745,1.170796,-0.5141693,1.614772,0.9610072,0,
Leonard,task1,260.3322,,-0.6635725,1.666874,0.9028237,-0.6814824,0.9659867,1.151531,-0.4661069,1.489329,0.8327625,0,
Leonard,task1,261.3486,,-0.5599909,1.65552,0.8048482,-0.4025892,1.029584,0.9615152,-0.2455923,1.155812,0.7641842,0,
Leonard,task1,262.3642,,-0.4540317,1.654987,0.7269279,-0.3637582,1.010746,0.9399797,-0.1805616,1.140972,0.7011148,0,
Leonard,task1,263.3816,,-0.44319,1.662662,0.8052167,-0.3210725,1.016656,0.9851744,-0.2364439,1.17817,0.7660519,0,
Leonard,task1,264.3969,,-0.5257152,1.655203,0.6257905,-0.2311993,1.019901,0.7439138,-0.3700243,1.163833,0.4924541,0,
Leonard,task1,265.4142,,-0.4304199,1.644712,0.5278563,-0.1888594,1.042854,0.6737604,-0.3030416,1.142427,0.3610135,0,
Leonard,task1,266.4306,,-0.411561,1.640606,0.5440352,-0.1600664,1.172877,0.6598311,-0.3143898,1.116062,0.3492258,0,
Leonard,task1,267.4468,,-0.1899446,1.64415,0.7332121,-0.009887457,1.261043,0.7542626,-0.1499031,1.142288,0.5095193,0,
Leonard,task1,268.4629,,-0.1833296,1.629576,0.7579343,-0.009384155,0.9524581,0.8495972,-0.09030512,1.232727,0.7188628,0,
Leonard,task1,269.4784,,-0.2057801,1.641568,0.6390288,-0.003094673,0.9618279,0.8225899,-0.008716106,1.325579,0.6806453,0,
Leonard,task1,270.4966,,-0.2104398,1.636924,0.5898536,-0.01554656,0.9686711,0.8176001,0.04374528,1.361341,0.6725019,0,
Leonard,task1,271.5121,,-0.2284782,1.638218,0.6335616,-0.009510875,0.9623452,0.8034541,-0.01591909,1.329783,0.6206496,0,
Leonard,task1,272.531,,-0.220935,1.639463,0.6517922,-0.01165122,0.9540383,0.8303861,0.00608474,1.298214,0.498705,0,
Leonard,task1,273.5488,,-0.2274816,1.63737,0.6845586,-0.0290643,0.9365332,0.8092658,-0.1075259,1.315673,0.5354373,0,
Leonard,task1,274.563,,-0.2068805,1.642675,0.6789104,0.00868541,0.9553603,0.8644121,0.05836529,1.358146,0.6021326,0,
Leonard,task1,275.5793,,-0.2028464,1.631094,0.6618184,0.01082826,1.008905,0.8324843,0.03506827,1.297117,0.6038324,0,
Leonard,task1,276.5965,,-0.2230443,1.632979,0.6637565,0.005040407,1.015438,0.8163056,-0.004287004,1.286775,0.5826128,0,
Leonard,task1,277.6125,,-0.2130378,1.618204,0.6959547,0.01460373,1.047102,0.8281055,-0.01038414,1.276223,0.5867545,0,
Leonard,task1,278.6292,,-0.1945088,1.620889,0.6999642,0.01908356,1.040145,0.8318493,-0.006225944,1.265154,0.5749598,0,
Leonard,task1,279.6474,,-0.2287669,1.627051,0.7290786,-0.2376296,0.6989956,0.966276,-0.4613748,0.7373509,0.4323936,0,
Leonard,task1,280.6712,,-0.490919,1.641601,0.5028088,-0.4129315,0.7357181,0.7202531,-0.6337184,0.6731681,0.309452,0,
Leonard,task1,281.7015,,-0.6129318,1.648219,0.6733828,-0.7107471,0.6890746,0.8458046,-0.5458395,0.7145635,0.3918558,0,
Leonard,task1,282.7209,,-0.5503024,1.636608,0.5079077,-0.5025818,0.7466804,0.7227103,-0.4077592,0.6973704,0.3286218,0,
Leonard,task1,283.7905,,-0.559673,1.64558,0.4800884,-0.5632375,0.7073871,0.6877902,-0.4480706,0.6705291,0.3042977,0,
Leonard,task1,284.8345,,-0.5618737,1.642625,0.4707341,-0.5609729,0.7069519,0.6862646,-0.4497195,0.6687778,0.3007141,0,
Leonard,task1,285.8694,,-0.5811956,1.641247,0.4713775,-0.5746562,0.7095353,0.6906092,-0.4565842,0.6695526,0.3058632,0,
Leonard,task1,286.9128,,-0.5915565,1.640232,0.4739817,-0.5884529,0.70992,0.6940561,-0.4623582,0.6695577,0.3113984,0,
Leonard,task1,287.994,,-0.5730104,1.63908,0.4654182,-0.5860023,0.7085002,0.6933301,-0.4562442,0.6666107,0.3101963,0,
Leonard,task1,289.0221,,-0.5355787,1.633913,0.4280455,-0.58645,0.7081284,0.6799085,-0.4708478,0.6589234,0.2950385,0,
Leonard,task1,290.0529,,-0.4648692,1.646449,0.5610954,-0.5494081,0.7217115,0.7978413,-0.02848119,1.222936,0.6270024,0,
Leonard,task1,291.0722,,-0.4038618,1.658612,0.6480523,-0.4671205,0.7072163,0.8691716,0.007313251,1.364701,0.6889283,0,
Leonard,task1,292.0968,,-0.39313,1.652459,0.5829435,-0.4259045,0.7081906,0.8523502,-0.008040607,1.38869,0.5243835,0,
Leonard,task1,293.1175,,-0.3732718,1.64167,0.60742,-0.3983392,0.7022294,0.8478002,0.0261609,1.186797,0.4758896,0,
Leonard,task1,294.1325,,-0.3674272,1.63464,0.5728218,-0.380044,0.7025017,0.8174903,-0.04170364,1.205233,0.338206,0,
Leonard,task1,295.1501,,-0.4321817,1.665771,0.5569727,-0.2130353,0.8463426,0.7353347,-0.2168455,1.15232,0.2359754,0,
Leonard,task1,296.1648,,-0.4804148,1.653471,0.586832,-0.2741366,0.8494408,0.7762817,-0.2964748,1.082545,0.3070952,0,
Leonard,task1,297.1817,,-0.4580162,1.650004,0.5749259,-0.3606799,0.7192625,0.7749653,-0.1888565,1.073798,0.3797002,0,
Leonard,task1,298.2017,,-0.4462172,1.630603,0.6056085,-0.2847789,0.7887557,0.7880707,-0.1505693,1.125295,0.4408863,0,
Leonard,task1,299.2156,,-0.4457002,1.612111,0.6213127,-0.1793883,1.063673,0.7579603,-0.2038103,1.040894,0.431986,0,
Leonard,task1,300.2375,,-0.4470368,1.612022,0.6065205,-0.177895,1.083015,0.7341924,-0.2069973,1.033517,0.4300808,0,
Leonard,task1,301.2828,,-0.4566236,1.626606,0.5919206,-0.1999813,1.071491,0.7381318,-0.2139009,1.021093,0.4262475,0,
Leonard,task1,302.3016,,-0.4598105,1.629175,0.585709,-0.2068274,1.064173,0.7355085,-0.2207437,1.018679,0.4269854,0,
Leonard,task1,303.3157,,-0.4481399,1.643385,0.549113,-0.4769696,0.6915039,0.8339617,-0.5478811,0.6680996,0.308567,0,
Leonard,task1,304.3311,,-0.453518,1.651316,0.5323758,-0.4815906,0.7202851,0.7695588,-0.4038242,0.6818706,0.2997345,0,
Leonard,task1,305.3544,,-0.5592608,1.643529,0.5962081,-0.5467545,0.6981125,0.783563,-0.5003515,0.6848729,0.3645682,0,
Leonard,task1,306.3902,,-0.6139442,1.643199,0.6483732,-0.6927632,0.6627913,0.8876025,-0.4279812,0.7165105,0.4811109,0,
Leonard,task1,307.4336,,-0.6003429,1.636871,0.627932,-0.6554247,0.6593317,0.8478892,-0.4586226,0.7022759,0.4477296,0,
Leonard,task1,308.4684,,-0.5979928,1.635469,0.6104674,-0.6519917,0.6677765,0.8426947,-0.4686065,0.695178,0.4478653,0,
Leonard,task1,309.4961,,-0.5850492,1.633817,0.6132088,-0.6434043,0.6584197,0.8245679,-0.4610629,0.6961089,0.4432394,0,
Leonard,task1,310.5236,,-0.6060138,1.632553,0.6120346,-0.6378844,0.6575968,0.8177355,-0.4710647,0.7019046,0.4348924,0,
Leonard,task1,311.5518,,-0.6105111,1.631203,0.6174111,-0.6415591,0.6579758,0.8256227,-0.4784782,0.6963988,0.4402999,0,
Leonard,task1,312.5755,,-0.5794428,1.632383,0.6314909,-0.6018071,0.6650288,0.831031,-0.427157,0.7094656,0.3772445,0,
Leonard,task1,313.614,,-0.5724922,1.632745,0.6138375,-0.6255196,0.667911,0.8187851,-0.4168301,0.709747,0.3824459,0,
Leonard,task1,314.6355,,-0.6020936,1.6388,0.6088714,-0.5753744,0.6765056,0.8112897,-0.4175601,0.7061595,0.3511313,0,
Leonard,task1,315.6512,,-0.6121273,1.640196,0.620855,-0.5987043,0.6786956,0.836046,-0.4017543,0.6971848,0.3848504,0,
Leonard,task1,316.6854,,-0.465015,1.651527,0.5765584,-0.5533015,0.6886432,0.7648011,-0.2762054,0.6954081,0.4057172,0,
Leonard,task1,317.7195,,-0.371236,1.64165,0.4718896,-0.4933058,0.7123519,0.6947333,-0.1819808,0.6880917,0.3675563,0,
Leonard,task1,318.754,,-0.3584644,1.635774,0.442872,-0.4452915,0.7008033,0.6528721,-0.1929254,0.687397,0.2808897,0,
Leonard,task1,319.7878,,-0.3536802,1.636221,0.4284121,-0.4372325,0.6973288,0.6384251,-0.1844909,0.6853385,0.281673,0,
Leonard,task1,320.8036,,-0.3494979,1.635296,0.4173434,-0.441546,0.6964209,0.636996,-0.1801878,0.6847141,0.2810408,0,
Leonard,task1,321.8533,,-0.3596854,1.630412,0.4262693,-0.4478859,0.6930153,0.636784,-0.1791824,0.687313,0.2878082,0,
Leonard,task1,322.8663,,-0.3741907,1.633679,0.4363194,-0.4519336,0.6942082,0.6391171,-0.1870357,0.6858677,0.2907235,0,
Leonard,task1,323.8853,,-0.3808654,1.634536,0.4606837,-0.4615509,0.688354,0.6442845,-0.1893857,0.6867086,0.3073329,0,
Leonard,task1,324.9013,,-0.4011269,1.638474,0.5457677,-0.5207844,0.6905869,0.7177737,-0.2437757,0.7239034,0.4207608,0,
Leonard,task1,325.9611,,-0.4998056,1.628945,0.6615086,-0.5997274,0.6698996,0.7696946,-0.3105541,0.7209702,0.4686446,0,
Leonard,task1,326.9954,,-0.4446942,1.632576,0.6280588,-0.5866454,0.6749278,0.7753318,-0.2276906,0.7716872,0.5461275,0,
Leonard,task1,328.0339,,-0.2913996,1.640362,0.5717843,-0.4387392,0.7028643,0.7732126,0.03929877,1.362943,0.6637015,0,
Leonard,task1,329.067,,-0.4179183,1.643031,0.6168759,-0.5423909,0.6947064,0.7675155,-0.1722612,1.375654,0.716468,0,
Leonard,task1,330.0895,,-0.4749016,1.634467,0.674442,-0.6310605,0.6759808,0.7693984,-0.1905025,1.392272,0.7796564,0,
Leonard,task1,331.1022,,-0.3618083,1.643397,0.7098444,-0.5202126,0.6857147,0.7990736,-0.1080466,1.436759,0.8780639,0,
Leonard,task1,332.1176,,-0.2822428,1.645293,0.7330179,-0.4692189,0.6872637,0.81974,0.01289368,1.463873,0.8766901,0,
Leonard,task1,333.1336,,-0.2913914,1.642641,0.7151234,-0.5288817,0.7066197,0.7852358,-0.05309838,1.39635,0.9426287,0,
Leonard,task1,334.1507,,-0.3839922,1.649916,0.6925123,-0.5174866,0.6871977,0.7982262,-0.03695035,1.507826,0.9137197,0,
Leonard,task1,335.1666,,-0.4047828,1.64613,0.6975032,-0.5124795,0.6772935,0.7947655,-0.05809253,1.532445,0.9165202,0,
Leonard,task1,336.1841,,-0.3622653,1.650143,0.7081609,-0.5242747,0.6820369,0.7799671,-0.03025973,1.488192,0.9194345,0,
Leonard,task1,337.2001,,-0.4245815,1.645943,0.7310156,-0.6245923,0.6628277,0.7787148,-0.07371333,1.511238,1.001275,0,
Leonard,task1,338.2183,,-0.3780518,1.647584,0.7807568,-0.556341,0.6885012,0.9257233,-0.03188193,1.51749,1.096568,0,
Leonard,task1,339.234,,-0.4230698,1.627283,0.7846781,-0.5709667,0.6746819,0.9638922,-0.02806783,1.53734,1.114807,0,
Leonard,task1,340.2489,,-0.4103624,1.625405,0.7700233,-0.5617553,0.6727771,0.9610568,-0.01866525,1.523563,1.113546,0,
Leonard,task1,341.2689,,-0.4188324,1.620427,0.7790466,-0.5641777,0.6671131,0.9593037,0.02701223,1.54248,1.100708,0,
Leonard,task1,342.2834,,-0.3821355,1.627374,0.7774733,-0.5566757,0.6697572,0.9505705,0.02159643,1.545052,1.128313,0,
Leonard,task1,343.3049,,-0.3382656,1.642637,0.7952452,-0.5475333,0.6753107,0.9280483,0.007876575,1.506968,1.1308,0,
Leonard,task1,344.3285,,-0.3092108,1.644128,0.8128682,-0.5229707,0.6758149,0.9228616,0.0101757,1.535639,1.108943,0,
Leonard,task1,345.3449,,-0.309886,1.641473,0.8177088,-0.5269354,0.6772842,0.933299,0.02089429,1.520299,1.120733,0,
Leonard,task1,346.3591,,-0.3142603,1.644665,0.8120586,-0.5314475,0.6807466,0.9412274,0.02440166,1.513864,1.118919,0,
Leonard,task1,347.3755,,-0.3244799,1.645038,0.8194994,-0.5366871,0.6805553,0.9471881,-0.004226029,1.513364,1.10276,0,
Leonard,task1,348.3971,,-0.3241547,1.646045,0.8235469,-0.5222207,0.6841663,0.9625809,0.00513941,1.523176,1.122102,0,
Leonard,task1,349.4105,,-0.3377681,1.647776,0.8254011,-0.523865,0.6815209,0.9623674,0.0002988577,1.495911,1.121892,0,
Leonard,task1,350.4249,,-0.3414789,1.648849,0.8217037,-0.5155278,0.6812472,0.9633573,-0.008530021,1.508306,1.125394,0,
Leonard,task1,351.4497,,-0.3403577,1.648263,0.829447,-0.5142412,0.6793497,0.965122,-0.004297078,1.534055,1.122919,0,
Leonard,task1,352.4695,,-0.3348659,1.648732,0.8279126,-0.5120496,0.6792971,0.9538208,0.004046798,1.485418,1.103292,0,
Leonard,task1,353.4852,,-0.3058966,1.650603,0.8123625,-0.5067712,0.6815041,0.9361734,0.0256604,1.513149,1.122857,0,
Leonard,task1,354.502,,-0.2676682,1.648234,0.7868372,-0.4841437,0.6831298,0.9062541,0.016536,1.509946,1.146077,0,
Leonard,task1,355.5223,,-0.2901173,1.645204,0.7799483,-0.5081528,0.6819901,0.9016482,0.02966797,1.506382,1.094222,0,
Leonard,task1,356.5366,,-0.3842669,1.633897,0.8259885,-0.4951147,0.6775311,0.9819961,-0.1120534,1.272988,0.8108639,0,
Leonard,task1,357.5524,,-0.2953142,1.619528,0.6346173,-0.4587494,0.688059,0.8471219,-0.02426922,1.217449,0.719595,0,
Leonard,task1,358.5707,,-0.2594063,1.62888,0.5948174,-0.3967538,0.6947509,0.8178474,0.01142383,1.233867,0.7060459,0,
Leonard,task1,359.5837,,-0.3019127,1.653308,0.7858016,-0.462399,0.7041348,0.9565737,0.02150816,1.531568,1.117974,0,
Leonard,task1,360.6003,,-0.3128384,1.634522,0.8211861,-0.4117898,0.6921405,0.9772481,0.01915729,1.539972,1.109778,0,
Leonard,task1,361.6176,,-0.3132553,1.628716,0.8122377,-0.4191987,0.6884962,0.9861222,0.01847863,1.53002,1.12041,0,
Leonard,task1,362.6338,,-0.2841107,1.636654,0.8254491,-0.4397624,0.6876567,0.9927544,0.0176838,1.507019,1.084713,0,
Leonard,task1,363.6512,,0.06849991,1.627975,0.9229504,-0.2037662,0.7377895,1.035094,0.0688448,1.494959,1.121039,0,
Leonard,task1,364.6709,,0.07993601,1.619216,0.9311927,-0.1992482,0.7335961,1.039012,0.07393444,1.498502,1.126488,0,
Leonard,task1,365.6842,,0.07947858,1.616382,0.9339757,-0.1964711,0.7324585,1.044888,0.06557488,1.501983,1.124126,0,
Leonard,task1,366.7006,,0.07768346,1.613429,0.9362692,-0.1978664,0.7318937,1.050913,0.06505626,1.500179,1.120718,0,
Leonard,task1,367.7173,,0.07560561,1.618302,0.9342316,-0.1972855,0.7303321,1.048043,0.06738645,1.500761,1.113312,0,
Leonard,task1,368.7339,,0.1172541,1.6642,0.9914939,-0.1686623,0.7495123,1.007518,0.07388568,1.482445,1.092674,0,
Leonard,task1,369.7502,,0.1703613,1.636166,1.030679,-0.1723391,0.762987,1.005166,0.06398141,1.505961,1.107414,0,
Leonard,task1,370.7662,,0.1638843,1.632059,1.042196,-0.166816,0.7576709,1.016287,0.06363165,1.506873,1.110692,0,
Leonard,task1,371.7831,,0.1387222,1.634338,0.9891913,-0.1592377,0.7653245,1.041985,0.0650996,1.4906,1.061001,0,
Leonard,task1,372.7984,,-0.1952443,1.628385,0.9466662,-0.2429353,0.7037663,1.166124,0.02124739,1.53776,1.093134,0,
Leonard,task1,373.8159,,-0.2119554,1.622235,0.9775987,-0.253496,0.6950809,1.172978,0.02013803,1.532162,1.087268,0,
Leonard,task1,374.83,,-0.2125522,1.620248,0.9783229,-0.2499374,0.6943752,1.177758,0.0197835,1.530824,1.090947,0,
Leonard,task1,375.8488,,-0.2086588,1.619329,0.9653798,-0.2560861,0.6939263,1.177221,0.02024591,1.536929,1.090179,0,
Leonard,task1,376.8632,,-0.20495,1.617879,0.9681221,-0.2551485,0.6927047,1.174709,0.02100587,1.536386,1.089039,0,
Leonard,task1,377.8809,,-0.1916834,1.620405,0.970078,-0.2608701,0.6891127,1.158434,0.02671337,1.530512,1.092591,0,
Leonard,task1,378.8964,,-0.1884983,1.61991,0.9667212,-0.2621254,0.6900651,1.162537,0.02656555,1.53066,1.09458,0,
Leonard,task1,379.9136,,-0.1874461,1.618963,0.9695727,-0.262517,0.6881594,1.163565,0.02728474,1.529008,1.093872,0,
Leonard,task1,380.9298,,-0.1658123,1.625437,0.953678,-0.2702388,0.691829,1.157493,0.04753017,1.52455,1.059374,0,
